XMDUENT,XMDUSITE,XMDUDOCNO,XMDUSEQ,XMDU002,XMDU008,XMDU011
3,JINPAO,JP2101-20230103001,15.0,A22250328100,PC,38.868
3,JINPAO,JP2101-20230103001,16.0,A22250328200,PC,46.584
3,JINPAO,JP2101-20230103001,17.0,A22250328300,PC,31.86
3,JINPAO,JP2101-20230103001,18.0,A22250328400,PC,31.98
3,JINPAO,JP2101-20230103001,19.0,A22250328500,PC,14.208
3,JINPAO,JP2101-20230103001,20.0,A22250328600,PC,14.208
3,JINPAO,JP2101-20230103001,21.0,A22250328700,PC,14.472
3,JINPAO,JP2101-20230103001,22.0,A22250328800,PC,14.088
3,JINPAO,JP2101-20230103001,23.0,A22250328900,PC,14.94
3,JINPAO,JP2101-20230103001,24.0,A22250329000,PC,13.044
3,JINPAO,JP2101-20230103001,25.0,A22250329100,PC,15.336
3,JINPAO,JP2101-20230103001,26.0,A22250329200,PC,12.228
3,JINPAO,JP2101-20230103001,27.0,A22250329300,PC,14.88
3,JINPAO,JP2101-20230103001,28.0,A22250329400,PC,12.672
3,JINPAO,JP2101-20230103001,29.0,A22250329500,PC,15.42
3,JINPAO,JP2101-20230103001,30.0,A22250329600,PC,10.56
3,JINPAO,JP2101-20230103001,31.0,A22250329700,PC,21.144
3,JINPAO,JP2101-20230103001,32.0,A22250329800,PC,21.852
3,JINPAO,JP2101-20230103001,33.0,A22250329900,PC,46.248
3,JINPAO,JP2106-20220422004,8.0,8021206204900002,PC,0.0
3,JINPAO,JP2106-20220422004,9.0,8021206204100002,PC,0.0
3,JINPAO,JP2106-20220422004,10.0,8021206204000002,PC,0.0
3,JINPAO,JP2106-20220422004,11.0,8021503200500000,PC,0.0
3,JINPAO,JP2106-20220422004,12.0,8021505202300002,PC,0.0
3,JINPAO,JP2106-20220422004,13.0,G21720002102,PC,0.0
3,JINPAO,JP2106-20220422004,14.0,G21720011801,PC,0.0
3,JINPAO,JP2106-20220422004,15.0,G21720007100,PC,0.0
3,JINPAO,JP2106-20220422004,16.0,G21720001001,PC,0.0
3,JINPAO,JP2106-20220422004,17.0,G21720010000,PC,0.0
3,JINPAO,JP2106-20220422004,18.0,G21720038500,PC,0.0
3,JINPAO,JP2106-20220422004,19.0,G21820033703,PC,0.0
3,JINPAO,JP2106-20220422004,20.0,G21820033805,PC,0.0
3,JINPAO,JP2106-20220422004,21.0,G21820033903,PC,0.0
3,JINPAO,JP2106-20220422004,22.0,G21820034003,PC,0.0
3,JINPAO,JP2106-20220422004,23.0,G21820034103,PC,0.0
3,JINPAO,JP2106-20220422004,24.0,G21820034203,PC,0.0
3,JINPAO,JP2106-20220422004,25.0,G21820034303,PC,0.0
3,JINPAO,JP2106-20220422004,26.0,G21820034403,PC,0.0
3,JINPAO,JP2106-20220423001,1.0,G21720043302,PC,0.0
3,JINPAO,JP2106-20220423001,2.0,G21720043201,PC,0.0
3,JINPAO,JP2106-20220423001,3.0,G21720044202,PC,0.0
3,JINPAO,JP2106-20220423001,4.0,G21720044104,PC,0.0
3,JINPAO,JP2106-20220423001,5.0,G21720043803,PC,0.0
3,JINPAO,JP2106-20220423001,6.0,G21920010601,PC,0.0
3,JINPAO,JP2105-20200213001,4.0,8021211202800002,PC,3.6
3,JINPAO,JP2105-20200213001,5.0,8021211202600006,PC,0.0
3,JINPAO,JP2105-20200213001,6.0,G21850000100,PC,0.0
3,JINPAO,JP2105-20200629005,1.0,G22040001200,PC,0.0
3,JINPAO,JP2106-20210407001,1.0,G22020019400,PC,0.0
3,JINPAO,JP2106-20210806002,1.0,G22010001503,PC,25.0
3,JINPAO,JP2105-20211026002,1.0,G22140011100,PC,0.0
3,JINPAO,JP2109-20220215002,5.0,G21650002900,PC,0.0
3,JINPAO,JP2109-20220215002,6.0,G21650012000,PC,0.0
3,JINPAO,JP2109-20220215002,7.0,G21650012300,PC,0.0
3,JINPAO,JP2109-20220215002,8.0,G21650012100,PC,0.0
3,JINPAO,JP2109-20220215002,9.0,G21650012200,PC,0.0
3,JINPAO,JP2109-20220215002,10.0,8021508500700000,PC,0.0
3,JINPAO,JP2109-20220215002,11.0,G21650003000,PC,0.0
3,JINPAO,JP2109-20220215002,12.0,G21650003200,PC,0.0
3,JINPAO,JP2109-20220215002,13.0,G21650002800,PC,0.0
3,JINPAO,JP2109-20220215002,14.0,G21650003400,PC,0.0
3,JINPAO,JP2109-20220215002,15.0,G21650003700,PC,466.0
3,JINPAO,JP2109-20220215002,16.0,G21650003800,PC,0.0
3,JINPAO,JP2109-20220215002,17.0,G21650003900,PC,0.0
3,JINPAO,JP2109-20220215002,18.0,G21650009600,PC,0.0
3,JINPAO,JP2109-20220215002,19.0,G21650004100,PC,0.0
3,JINPAO,JP2109-20220215002,20.0,G21650004200,PC,0.0
3,JINPAO,JP2101-20240328001,1.0,A21950006902,PC,306.0
3,JINPAO,JP2106-20240606001,1.0,G22410008300,PC,306.25
3,JINPAO,JP2106-20240606001,2.0,G22410008400,PC,232.69
3,JINPAO,JP2106-20240606001,3.0,G22410008500,PC,187.37
3,JINPAO,JP2101-20240720001,2.0,A22450040400,PC,0.0
3,JINPAO,JP2106-20240718002,1.0,G22020015902,PC,0.0
3,JINPAO,JP2101-20240720001,1.0,A22450040300,PC,0.0
3,JINPAO,JP2101-20240720001,3.0,A22450041200,PC,0.0
3,JINPAO,JP2101-20240720001,4.0,A22450041300,PC,0.0
3,JINPAO,JP2101-20241130001,1.0,A22450068000,PC,0.0
3,JINPAO,JP2101-20241130001,2.0,A22450068100,PC,0.0
3,JINPAO,JP2101-20241130001,3.0,A22450067800,PC,0.0
3,JINPAO,JP2101-20241130001,4.0,A22450067900,PC,0.0
3,JINPAO,JP2101-20241130002,1.0,A22450065200,PC,19.82
3,JINPAO,JP2101-20241130003,1.0,A22450062600,PC,12.96
3,JINPAO,JP2101-20241130003,2.0,A22450062700,PC,12.8
3,JINPAO,JP2101-20241130003,3.0,A22450062900,PC,50.33
3,JINPAO,JP2101-20241130003,4.0,A22450063200,PC,29.91
3,JINPAO,JP2101-20241130003,5.0,A22450065200,PC,19.82
3,JINPAO,JP2101-20241130003,6.0,A22450063100,PC,29.91
3,JINPAO,JP2101-20250204001,1.0,A22250197902,PC,0.0
3,JINPAO,JP2101-20250204001,2.0,A22250199501,PC,0.0
3,JINPAO,JP2106-20250403001,1.0,G22510003000,PC,37.21
3,JINPAO,JP2106-20250403001,2.0,G22510003400,PC,24.41
3,JINPAO,JP2106-20250403001,3.0,G22510003200,PC,8.19
3,JINPAO,JP2106-20250403001,4.0,G22510003100,PC,8.55
3,JINPAO,JP2106-20250403001,5.0,G22510001900,PC,102.49
3,JINPAO,JP2106-20250403001,6.0,G22510002000,PC,75.0
3,JINPAO,JP2106-20250403001,7.0,G22510002800,PC,75.74
3,JINPAO,JP2106-20250403001,8.0,G21610024502,PC,45.38
3,JINPAO,JP2106-20250403001,9.0,G22510002900,PC,29.2
3,JINPAO,JP2106-20250403001,10.0,G22510002100,PC,7.98
3,JINPAO,JP2106-20250403001,11.0,G22510002200,PC,10.39
3,JINPAO,JP2106-20220808002,5.0,G22140010000,PC,17302.0
3,JINPAO,JP2106-20220808002,6.0,G22140009900,PC,15739.0
3,JINPAO,JP2106-20220808002,7.0,G22140009700,PC,4719.0
3,JINPAO,JP2106-20220808002,8.0,G22140009600,PC,322.0
3,JINPAO,JP2106-20220808002,9.0,G22140009800,PC,482.0
3,JINPAO,JP2105-20220809001,1.0,8021506400200002,PC,0.0
3,JINPAO,JP2109-20240206002,1.0,G22120000100,PC,0.0
3,JINPAO,JP2106-20240514002,1.0,G22120021200,PC,409.0
3,JINPAO,JP2102-20171003001,1.0,G21730018200,PC,36.89
3,JINPAO,JP2101-20180308002,1.0,A21850001800,PC,0.0
3,JINPAO,JP2105-20180309001,1.0,8021211201000002,PC,0.0
3,JINPAO,JP2105-20180419001,1.0,8021505501100002,PC,0.0
3,JINPAO,JP2105-20180419001,2.0,8021507500200003,PC,0.0
3,JINPAO,JP2101-20180620001,1.0,A2185D000300,PC,313.68
3,JINPAO,JP2108-20181022001,1.0,G2181D000200,PC,3.31
3,JINPAO,JP2106-20190111003,1.0,8021508200900001,PC,90.0
3,JINPAO,JP2105-20190125001,1.0,G21810007301,PC,66.0
3,JINPAO,JP2106-20190222001,1.0,8021103012900002,PC,2.7
3,JINPAO,JP2101-20190508001,1.0,A2185D000700,PC,151.18
3,JINPAO,JP2101-20190508001,2.0,A2195D000200,PC,172.0
3,JINPAO,JP2105-20191001003,1.0,G21940004801,PC,0.0
3,JINPAO,JP2101-20201208001,1.0,A21850007605,PC,0.0
3,JINPAO,JP2101-20201208001,2.0,A21850007705,PC,0.0
3,JINPAO,JP2106-20201208001,2.0,G21920004501,PC,0.0
3,JINPAO,JP2106-20201208001,3.0,G21920004601,PC,0.0
3,JINPAO,JP2106-20201208001,4.0,G21920003501,PC,0.0
3,JINPAO,JP2106-20201208001,5.0,G21920003601,PC,0.0
3,JINPAO,JP2106-20201208001,6.0,G21920004102,PC,0.0
3,JINPAO,JP2106-20201208001,7.0,G21920005100,PC,0.0
3,JINPAO,JP2106-20201208001,8.0,G21920005200,PC,0.0
3,JINPAO,JP2106-20201208001,9.0,G21920003901,PC,0.0
3,JINPAO,JP2106-20201208001,10.0,G21920004201,PC,0.0
3,JINPAO,JP2105-20200819003,1.0,G22030021900,PC,62.0
3,JINPAO,JP2106-20201208001,11.0,G22020002501,PC,0.0
3,JINPAO,JP2106-20201208002,1.0,G21820006101,PC,2.99
3,JINPAO,JP2101-20210122002,1.0,A21850005008,PC,0.0
3,JINPAO,JP2106-20210405002,1.0,G22110003600,PC,0.0
3,JINPAO,JP2106-20210405002,2.0,G22110003300,PC,0.0
3,JINPAO,JP2106-20210405002,3.0,G22110003400,PC,0.0
3,JINPAO,JP2106-20210405002,4.0,G22110003500,PC,0.0
3,JINPAO,JP2106-20210525002,1.0,M21710004601,SET,135.0
3,JINPAO,JP2105-20210609001,5.0,G22110004900,PC,0.0
3,JINPAO,JP2105-20210609001,6.0,G22110005000,PC,0.0
3,JINPAO,JP2105-20210609001,7.0,G22110005100,PC,0.0
3,JINPAO,JP2105-20210609001,8.0,G22110005200,PC,0.0
3,JINPAO,JP2105-20210609001,9.0,G22110005300,PC,0.0
3,JINPAO,JP2105-20210609001,10.0,G22110005400,PC,0.0
3,JINPAO,JP2105-20210609001,11.0,G22110005500,PC,0.0
3,JINPAO,JP2105-20210609001,12.0,G22110005600,PC,0.0
3,JINPAO,JP2105-20210609001,13.0,G22110005700,PC,0.0
3,JINPAO,JP2105-20210609001,14.0,G22110005800,PC,0.0
3,JINPAO,JP2105-20210609001,15.0,G22110005900,PC,0.0
3,JINPAO,JP2105-20210609001,16.0,G22110006000,PC,0.0
3,JINPAO,JP2105-20210609001,17.0,G22110006100,PC,0.0
3,JINPAO,JP2105-20210609001,18.0,G22110006200,PC,0.0
3,JINPAO,JP2107-20200714002,1.0,G22020000201,PC,37.55
3,JINPAO,JP2107-20200714002,2.0,G22020001001,PC,9.98
3,JINPAO,JP2105-20200915003,1.0,G22040012000,PC,0.0
3,JINPAO,JP2105-20200915003,2.0,G22040012100,PC,0.0
3,JINPAO,JP2105-20200915003,3.0,G22040012200,PC,0.0
3,JINPAO,JP2105-20200915003,4.0,G22040012300,PC,0.0
3,JINPAO,JP2105-20200915003,5.0,G22040012400,PC,0.0
3,JINPAO,JP2105-20200923002,1.0,G21650010301,PC,11.41
3,JINPAO,JP2105-20200925001,1.0,G22010013402,PC,0.0
3,JINPAO,JP2105-20200925001,2.0,G22010013502,PC,0.0
3,JINPAO,JP2105-20200925001,3.0,G22010013902,PC,0.0
3,JINPAO,JP2105-20200925001,4.0,G22010017002,PC,0.0
3,JINPAO,JP2105-20200925001,5.0,G22010006802,PC,0.0
3,JINPAO,JP2105-20200925001,6.0,G22010005902,PC,0.0
3,JINPAO,JP2105-20200925001,7.0,G22010006002,PC,1588.0
3,JINPAO,JP2105-20200925001,8.0,G22010029701,PC,0.0
3,JINPAO,JP2105-20200925001,9.0,G22010029801,PC,0.0
3,JINPAO,JP2105-20200925001,10.0,G22010028001,PC,4769.0
3,JINPAO,JP2105-20200925001,11.0,G22010028101,PC,0.0
3,JINPAO,JP2105-20200925001,12.0,G22010027301,PC,1.0
3,JINPAO,JP2105-20200925001,13.0,G22010012902,PC,0.0
3,JINPAO,JP2105-20201002001,1.0,G22040013600,PC,0.0
3,JINPAO,JP2105-20210122002,1.0,G22130001300,PC,564.92
3,JINPAO,JP2105-20210122002,2.0,G22130001400,PC,1621.45
3,JINPAO,JP2109-20210305001,1.0,G22020018100,PC,0.0
3,JINPAO,JP2101-20210324001,1.0,8021306501200005,PC,115.31
3,JINPAO,JP2106-20210908001,1.0,G22120021200,PC,0.0
3,JINPAO,JP2106-20211209001,4.0,G22110014700,PC,46.0
3,JINPAO,JP2106-20211209001,5.0,G22110017100,PC,593.0
3,JINPAO,JP2106-20211209001,6.0,G22110017200,PC,83.0
3,JINPAO,JP2106-20211209001,7.0,G22110014900,PC,35.0
3,JINPAO,JP2106-20211209001,8.0,G22110015100,PC,83.0
3,JINPAO,JP2106-20211209001,9.0,G22110015300,PC,39.0
3,JINPAO,JP2106-20211209001,10.0,G22110015500,PC,626.0
3,JINPAO,JP2106-20211209001,11.0,G22110015600,PC,264.0
3,JINPAO,JP2106-20211209001,12.0,G22110015800,PC,477.0
3,JINPAO,JP2106-20211209001,13.0,G22110017300,PC,607.0
3,JINPAO,JP2101-20230309004,1.0,A22350024100,PC,0.0
3,JINPAO,JP2101-20230309004,2.0,A22350024000,PC,0.0
3,JINPAO,JP2101-20230309004,3.0,A22350023900,PC,0.0
3,JINPAO,JP2101-20240208003,6.0,A22350053300,PC,30.59
3,JINPAO,JP2101-20240208003,7.0,A22350055500,PC,21.16
3,JINPAO,JP2101-20240208003,8.0,A22350041200,PC,43.97
3,JINPAO,JP2101-20240208003,9.0,A22350052100,PC,40.12
3,JINPAO,JP2101-20240208003,10.0,A22350041300,PC,47.55
3,JINPAO,JP2101-20240208003,11.0,A22350052200,PC,35.51
3,JINPAO,JP2101-20240208003,12.0,A22350052400,PC,38.24
3,JINPAO,JP2101-20240208003,13.0,A22350052900,PC,46.98
3,JINPAO,JP2101-20240208003,14.0,A22350049300,PC,78.49
3,JINPAO,JP2101-20240208003,15.0,A22350049400,PC,73.57
3,JINPAO,JP2101-20240208003,16.0,A22350049500,PC,60.43
3,JINPAO,JP2101-20240208003,17.0,A22350062700,PC,30.14
3,JINPAO,JP2101-20240208003,19.0,A22350053900,PC,21.97
3,JINPAO,JP2101-20240208003,18.0,A22350053800,PC,91.2
3,JINPAO,JP2101-20240208003,20.0,A22350054000,PC,96.67
3,JINPAO,JP2101-20240208003,21.0,A22250258601,PC,18.99
3,JINPAO,JP2101-20240208003,22.0,A22250259301,PC,41.41
3,JINPAO,JP2101-20240208003,23.0,A22250259601,PC,45.07
3,JINPAO,JP2101-20240208003,24.0,A22250259701,PC,32.84
3,JINPAO,JP2101-20240208003,25.0,A22250261201,PC,36.65
3,JINPAO,JP2101-20240208003,26.0,A22350056100,PC,40.8
3,JINPAO,JP2101-20240208003,27.0,A22250267401,PC,39.68
3,JINPAO,JP2101-20240208003,28.0,A22250267601,PC,41.98
3,JINPAO,JP2106-20220423001,7.0,G21720044501,PC,0.0
3,JINPAO,JP2106-20220423001,8.0,G21920010700,PC,0.0
3,JINPAO,JP2106-20220423001,9.0,G21720044402,PC,0.0
3,JINPAO,JP2106-20220423001,10.0,G21920010801,PC,0.0
3,JINPAO,JP2106-20220423001,11.0,G21720043902,PC,0.0
3,JINPAO,JP2106-20220423001,12.0,G21920010901,PC,0.0
3,JINPAO,JP2106-20220423001,13.0,G21720044801,PC,0.0
3,JINPAO,JP2106-20220423001,14.0,G21720044901,PC,0.0
3,JINPAO,JP2106-20220423001,15.0,G21720044000,PC,0.0
3,JINPAO,JP2106-20220423001,16.0,G21720043402,PC,0.0
3,JINPAO,JP2106-20220423001,17.0,G21920011001,PC,0.0
3,JINPAO,JP2106-20220423002,1.0,8021301204800001,PC,0.0
3,JINPAO,JP2106-20220423002,2.0,8021301204900001,PC,0.0
3,JINPAO,JP2106-20220608002,2.0,G21920023102,PC,0.0
3,JINPAO,JP2105-20220617001,1.0,G22240014700,PC,0.0
3,JINPAO,JP2105-20220617001,2.0,G22240014800,PC,0.0
3,JINPAO,JP2105-20220617001,3.0,G22240014900,PC,0.0
3,JINPAO,JP2105-20220617001,4.0,G22240015000,PC,0.0
3,JINPAO,JP2101-20220423002,1.0,A21950004701,PC,27.74
3,JINPAO,JP2102-20220429001,1.0,G22030008700,PC,13.01
3,JINPAO,JP2102-20220429001,2.0,G22030008600,PC,16.96
3,JINPAO,JP2101-20220504001,1.0,8021403500100005,PC,20.51
3,JINPAO,JP2101-20220504001,2.0,8021403500700005,PC,50.71
3,JINPAO,JP2106-20220506001,1.0,G22140012000,PC,0.0
3,JINPAO,JP2106-20220506001,2.0,G22140012000,PC,0.0
3,JINPAO,JP2106-20220510002,1.0,G22220004600,PC,0.0
3,JINPAO,JP2105-20220517001,1.0,G22240011800,PC,0.0
3,JINPAO,JP2105-20220517001,2.0,G22240012200,PC,0.0
3,JINPAO,JP2108-20220530002,1.0,G22120024100,PC,124600.0
3,JINPAO,JP2105-20220617001,5.0,G22240015100,PC,0.0
3,JINPAO,JP2106-20220608002,1.0,G21920013606,PC,382.76
3,JINPAO,JP2105-20220617001,6.0,G22240015200,PC,0.0
3,JINPAO,JP2101-20170927002,1.0,8021407500500000,PC,0.0
3,JINPAO,JP2105-20171120001,1.0,G2173D000600,PC,253.0
3,JINPAO,JP2105-20171120001,2.0,G2173D000700,PC,40.0
3,JINPAO,JP2106-20180524001,1.0,8021112202900000,PC,1.48
3,JINPAO,JP2101-20180911002,1.0,8021407500400001,PC,38.39
3,JINPAO,JP2101-20180911002,2.0,8021107209800002,PC,7.13
3,JINPAO,JP2101-20180911002,3.0,8021107209900002,PC,7.65
3,JINPAO,JP2101-20180911003,1.0,8021502500800004,PC,0.0
3,JINPAO,JP2101-20180911003,2.0,8021407500400004,PC,0.0
3,JINPAO,JP2105-20181020001,1.0,G21810024801,PC,0.0
3,JINPAO,JP2106-20190201004,1.0,G21820014801,PC,0.94
3,JINPAO,JP2106-20190201005,1.0,G21820014900,PC,4.24
3,JINPAO,JP2101-20190213002,11.0,A21950001200,PC,4.27
3,JINPAO,JP2101-20190213002,12.0,A21950001300,PC,2.27
3,JINPAO,JP2101-20190213002,13.0,A21950001400,PC,4.37
3,JINPAO,JP2101-20190213002,14.0,A21950001500,PC,5.64
3,JINPAO,JP2101-20190213002,15.0,A21950001600,PC,2.85
3,JINPAO,JP2101-20190213002,16.0,A21950001700,PC,1.49
3,JINPAO,JP2101-20190213002,17.0,A21950001800,PC,2.15
3,JINPAO,JP2101-20190213002,18.0,A21950001900,PC,8.73
3,JINPAO,JP2101-20190213002,19.0,A21950002000,PC,5.82
3,JINPAO,JP2101-20190213002,20.0,A21950002100,PC,5.02
3,JINPAO,JP2101-20190213002,21.0,A21950002200,PC,2.69
3,JINPAO,JP2101-20190213002,22.0,A21950002300,PC,3.79
3,JINPAO,JP2101-20190213002,23.0,A21950002400,PC,5.13
3,JINPAO,JP2101-20190213002,24.0,A21950002500,PC,1.25
3,JINPAO,JP2101-20190213002,25.0,A21950002600,PC,3.05
3,JINPAO,JP2106-20250403001,12.0,G22510002300,PC,13.87
3,JINPAO,JP2106-20250403001,13.0,G22510002400,PC,4.93
3,JINPAO,JP2105-20171220001,1.0,G21720036900,PC,1454.0
3,JINPAO,JP2105-20171220001,2.0,G21720034500,PC,1456.0
3,JINPAO,JP2105-20171220001,3.0,G21720010300,PC,998.0
3,JINPAO,JP2105-20171220001,4.0,G21720031500,PC,2456.0
3,JINPAO,JP2105-20171220001,5.0,G21720020000,PC,1430.0
3,JINPAO,JP2105-20171220001,6.0,G21720036800,PC,1454.0
3,JINPAO,JP2105-20171220001,7.0,G21720034600,PC,1454.0
3,JINPAO,JP2104-20180215001,1.0,G21820002900,PC,1611.0
3,JINPAO,JP2104-20180215001,2.0,G21820003000,PC,1611.0
3,JINPAO,JP2104-20180215001,3.0,G21820003100,PC,31314.0
3,JINPAO,JP2105-20180219001,1.0,G21730020201,PC,961.95
3,JINPAO,JP2105-20180219001,4.0,G21630008407,PC,11714.7
3,JINPAO,JP2105-20180219001,3.0,G21730020401,PC,1414.48
3,JINPAO,JP2106-20180531003,1.0,G21810014600,PC,0.0
3,JINPAO,JP2106-20180709002,1.0,G21620031100,PC,533.0
3,JINPAO,JP2106-20180709002,2.0,8021406200300002,PC,369.0
3,JINPAO,JP2101-20180720001,1.0,8021306500200001,PC,25.92
3,JINPAO,JP2101-20180720001,2.0,8021306500300001,PC,28.73
3,JINPAO,JP2101-20180720001,3.0,8021306500400002,PC,21.77
3,JINPAO,JP2107-20181012001,1.0,81452GG00392,PC,0.0
3,JINPAO,JP2106-20190225001,1.0,G21720042404,PC,112.03
3,JINPAO,JP2106-20190403001,1.0,G21940003800,PC,648.0
3,JINPAO,JP2106-20190403001,2.0,G21840007400,PC,0.0
3,JINPAO,JP2106-20190403001,3.0,G21840007501,PC,0.0
3,JINPAO,JP2106-20190403001,4.0,G21840007200,PC,0.0
3,JINPAO,JP2106-20190403001,5.0,G21840007301,PC,0.0
3,JINPAO,JP2106-20190403002,1.0,G21940003800,PC,0.0
3,JINPAO,JP2104-20190419001,1.0,G21620019703,PC,14.55
3,JINPAO,JP2104-20190419001,2.0,G21720000802,PC,5.35
3,JINPAO,JP2105-20190429002,1.0,G21940004400,PC,0.0
3,JINPAO,JP2105-20190607001,14.0,G21850004500,PC,2.8
3,JINPAO,JP2105-20190607001,15.0,G21850003000,PC,6.68
3,JINPAO,JP2105-20190607001,16.0,G21850004100,PC,98.3
3,JINPAO,JP2105-20190607001,17.0,G21850003600,PC,11.99
3,JINPAO,JP2105-20190612001,1.0,M21830020902,SET,10000.0
3,JINPAO,JP2106-20190614001,1.0,8021206204900002,PC,0.0
3,JINPAO,JP2101-20190703001,1.0,A21950006700,PC,142.0
3,JINPAO,JP2107-20190827002,1.0,G21620028701,PC,3.17
3,JINPAO,JP2106-20190918001,1.0,8021206100900000,PC,4.87
3,JINPAO,JP2106-20190918001,2.0,8021206101000000,PC,2.14
3,JINPAO,JP2106-20190918001,3.0,8021206101100002,PC,2.2
3,JINPAO,JP2106-20190918001,4.0,8021206101200002,PC,4.74
3,JINPAO,JP2106-20190918001,5.0,8021206101300002,PC,3.14
3,JINPAO,JP2106-20190918001,6.0,G21710020601,PC,9.27
3,JINPAO,JP2106-20190918001,7.0,8021206101400000,PC,1.14
3,JINPAO,JP2106-20190918001,8.0,G21710021901,PC,1.14
3,JINPAO,JP2106-20190918001,9.0,G21710022001,PC,1.37
3,JINPAO,JP2106-20190918001,10.0,G21610003500,PC,1.4
3,JINPAO,JP2106-20190918001,11.0,8021206103600001,PC,1.3
3,JINPAO,JP2106-20190918001,12.0,8021206101500000,PC,1.04
3,JINPAO,JP2106-20190918001,13.0,8021206101600000,PC,13.34
3,JINPAO,JP2106-20190918001,14.0,8021206101700001,PC,1.84
3,JINPAO,JP2106-20190918001,15.0,G21710022101,PC,1.47
3,JINPAO,JP2106-20190918001,16.0,8021206101800000,PC,1.4
3,JINPAO,JP2106-20190918001,17.0,8021206101900000,PC,13.34
3,JINPAO,JP2105-20210609001,19.0,G22110006300,PC,0.0
3,JINPAO,JP2106-20210630001,1.0,G22020015600,PC,0.0
3,JINPAO,JP2106-20210630001,2.0,G22120005100,PC,0.0
3,JINPAO,JP2106-20210802001,1.0,G21840007302,PC,0.0
3,JINPAO,JP2106-20210802001,2.0,G21840007200,PC,0.0
3,JINPAO,JP2106-20210802001,3.0,G21840007501,PC,0.0
3,JINPAO,JP2106-20210802001,4.0,G21840007400,PC,0.0
3,JINPAO,JP2102-20210816001,1.0,G22030027301,PC,65.01
3,JINPAO,JP2101-20210827002,1.0,8021212500500004,SET,0.0
3,JINPAO,JP2106-20240521001,1.0,G22310001306,PC,0.0
3,JINPAO,JP2101-20240906002,4.0,A22450045800,PC,0.0
3,JINPAO,JP2101-20240906002,5.0,A22450045900,PC,0.0
3,JINPAO,JP2101-20240906002,6.0,A22450046000,PC,0.0
3,JINPAO,JP2101-20240906002,7.0,A22450046100,PC,0.0
3,JINPAO,JP2101-20240906002,8.0,A22450046200,PC,0.0
3,JINPAO,JP2101-20240906002,9.0,A22450044900,PC,0.0
3,JINPAO,JP2101-20240906002,10.0,A22450045100,PC,0.0
3,JINPAO,JP2101-20240906002,11.0,A22450045200,PC,0.0
3,JINPAO,JP2101-20240906002,12.0,A22450045300,PC,0.0
3,JINPAO,JP2101-20240906002,14.0,A22450052300,PC,0.0
3,JINPAO,JP2101-20240906002,13.0,A22450045400,PC,0.0
3,JINPAO,JP2101-20240906002,15.0,A22450052100,PC,0.0
3,JINPAO,JP2101-20240906002,16.0,A22450045500,PC,0.0
3,JINPAO,JP2101-20240906002,17.0,A22450045700,PC,0.0
3,JINPAO,JP2101-20240906002,18.0,A22450046300,PC,0.0
3,JINPAO,JP2101-20240906002,19.0,A22450046400,PC,0.0
3,JINPAO,JP2101-20240906002,20.0,A22450046500,PC,0.0
3,JINPAO,JP2101-20240906002,21.0,A22450046600,PC,0.0
3,JINPAO,JP2101-20240906002,22.0,A22450052200,PC,0.0
3,JINPAO,JP2101-20240906004,1.0,A22450003201,PC,0.0
3,JINPAO,JP2101-20240906004,2.0,A22450003801,PC,0.0
3,JINPAO,JP2101-20240906004,3.0,A22450003301,PC,0.0
3,JINPAO,JP2101-20240906004,4.0,A22450003401,PC,0.0
3,JINPAO,JP2101-20240906004,5.0,A22450003501,PC,0.0
3,JINPAO,JP2101-20240906004,6.0,A22450003701,PC,0.0
3,JINPAO,JP2101-20250219002,1.0,A22350046901,PC,56000.0
3,JINPAO,JP2105-20250221001,1.0,G22430001401,PC,20.93
3,JINPAO,JP2106-20250314002,1.0,G22520010000,PC,34450.0
3,JINPAO,JP2106-20171007002,1.0,G21710002703,PC,638.0
3,JINPAO,JP2106-20171011006,1.0,G21620011101,PC,2.02
3,JINPAO,JP2106-20171011006,2.0,G21620011002,PC,8.43
3,JINPAO,JP2106-20171011006,3.0,G21620010903,PC,10.92
3,JINPAO,JP2106-20171011006,4.0,G21620010802,PC,11.59
3,JINPAO,JP2106-20171011006,5.0,G21620010703,PC,25.62
3,JINPAO,JP2106-20171011006,6.0,G21620010202,PC,6.5
3,JINPAO,JP2106-20171011006,7.0,G21620010403,PC,6.71
3,JINPAO,JP2106-20171011006,8.0,G21620010503,PC,137.31
3,JINPAO,JP2106-20171011006,9.0,G21620010602,PC,23.84
3,JINPAO,JP2106-20171011006,10.0,G21620032601,PC,15.83
3,JINPAO,JP2106-20171011006,11.0,G21620012303,PC,19.67
3,JINPAO,JP2103-20171011002,1.0,G21520004203,PC,2.89
3,JINPAO,JP2105-20180302004,1.0,G21740016801,PC,101.33
3,JINPAO,JP2105-20180620002,1.0,G3163000180200,PC,18.3
3,JINPAO,JP2102-20180803001,1.0,G21830009200,PC,0.0
3,JINPAO,JP2102-20180803001,2.0,G21830009300,PC,0.0
3,JINPAO,JP2104-20181030002,1.0,8021406501000006,PC,113.45
3,JINPAO,JP2106-20181227002,1.0,G21820003600,PC,8.65
3,JINPAO,JP2101-20190117001,1.0,A2195D000100,PC,431.07
3,JINPAO,JP2104-20190225002,1.0,8021112200900005,PC,91.9
3,JINPAO,JP2106-20190925002,1.0,8021411401100003,PC,0.0
3,JINPAO,JP2105-20190930002,1.0,G21930015800,PC,4100.0
3,JINPAO,JP2101-20240208003,29.0,A22250267701,PC,49.35
